Name,Form,Temper,Temper Code,Tensile Strength,Thermal ConductivityBtu/ sq ft/ ft hr/ °F at 68°F,Cu(1.2.3,Pb,Zn,Fe,P,Ag,As,O,Sb,Te,Ni,Bi,Cd,sn,S,Mn,Zr,Mg,Co,Al
C10500 Oxygen-Free with Ag,Shapes,Nominal Grain Size 0.050 mm,OS050,32.0,224.0,99.95,0.0,0.0,0.0,0.0,0.034,0.0,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
C10500 Oxygen-Free with Ag,Tube,Hard Drawn,H80,55.0,224.0,99.95,0.0,0.0,0.0,0.0,0.034,0.0,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
C10500 Oxygen-Free with Ag,Tube,"Light Drawn, Light Cold Rolled",H55,40.0,224.0,99.95,0.0,0.0,0.0,0.0,0.034,0.0,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
C10500 Oxygen-Free with Ag,Tube,Nominal Grain Size 0.025 mm,OS025,34.0,224.0,99.95,0.0,0.0,0.0,0.0,0.034,0.0,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
C10500 Oxygen-Free with Ag,Tube,Nominal Grain Size 0.050 mm,OS050,32.0,224.0,99.95,0.0,0.0,0.0,0.0,0.034,0.0,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
C10500 Oxygen-Free with Ag,Wire,Hard,H04,55.0,224.0,99.95,0.0,0.0,0.0,0.0,0.034,0.0,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
C10500 Oxygen-Free with Ag,Wire,Nominal Grain Size 0.050 mm,OS050,35.0,224.0,99.95,0.0,0.0,0.0,0.0,0.034,0.0,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
C10500 Oxygen-Free with Ag,Wire,Spring,H08,66.0,224.0,99.95,0.0,0.0,0.0,0.0,0.034,0.0,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
C10700 Oxygen-Free with Ag, Products,1/2 Hard,H02,42.0,224.0,99.95,0.0,0.0,0.0,0.0,0.085,0.0,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
C10700 Oxygen-Free with Ag, Products,1/4 Hard,H01,38.0,224.0,99.95,0.0,0.0,0.0,0.0,0.085,0.0,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
C10700 Oxygen-Free with Ag, Products,1/8 Hard,H00,36.0,224.0,99.95,0.0,0.0,0.0,0.0,0.085,0.0,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
C10700 Oxygen-Free with Ag, Products,As Hot Rolled,M20,34.0,224.0,99.95,0.0,0.0,0.0,0.0,0.085,0.0,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
C10700 Oxygen-Free with Ag, Products,As Hot Rolled,M20,32.0,224.0,99.95,0.0,0.0,0.0,0.0,0.085,0.0,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
C10700 Oxygen-Free with Ag, Products,Extra Spring,H10,57.0,224.0,99.95,0.0,0.0,0.0,0.0,0.085,0.0,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
C10700 Oxygen-Free with Ag, Products,Hard,H04,50.0,224.0,99.95,0.0,0.0,0.0,0.0,0.085,0.0,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
C10700 Oxygen-Free with Ag, Products,Hard,H04,45.0,224.0,99.95,0.0,0.0,0.0,0.0,0.085,0.0,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
C10700 Oxygen-Free with Ag, Products,Nominal Grain Size 0.025 mm,OS025,34.0,224.0,99.95,0.0,0.0,0.0,0.0,0.085,0.0,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
C10700 Oxygen-Free with Ag, Products,Nominal Grain Size 0.050 mm,OS050,32.0,224.0,99.95,0.0,0.0,0.0,0.0,0.085,0.0,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
C10700 Oxygen-Free with Ag, Products,Spring,H08,55.0,224.0,99.95,0.0,0.0,0.0,0.0,0.085,0.0,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
C10700 Oxygen-Free with Ag,Rod,As Hot Rolled,M20,32.0,224.0,99.95,0.0,0.0,0.0,0.0,0.085,0.0,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
C10700 Oxygen-Free with Ag,Rod,Hard,H04,45.0,224.0,99.95,0.0,0.0,0.0,0.0,0.085,0.0,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
C10700 Oxygen-Free with Ag,Rod,Hard,H04,55.0,224.0,99.95,0.0,0.0,0.0,0.0,0.085,0.0,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
C10700 Oxygen-Free with Ag,Shapes,As Hot Extruded,M30,32.0,224.0,99.95,0.0,0.0,0.0,0.0,0.085,0.0,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
C10700 Oxygen-Free with Ag,Shapes,As Hot Rolled,M20,32.0,224.0,99.95,0.0,0.0,0.0,0.0,0.085,0.0,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
C10700 Oxygen-Free with Ag,Shapes,Hard,H04,40.0,224.0,99.95,0.0,0.0,0.0,0.0,0.085,0.0,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
C10700 Oxygen-Free with Ag,Shapes,Nominal Grain Size 0.050 mm,OS050,32.0,224.0,99.95,0.0,0.0,0.0,0.0,0.085,0.0,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
C10700 Oxygen-Free with Ag,Tube,Hard Drawn,H80,55.0,224.0,99.95,0.0,0.0,0.0,0.0,0.085,0.0,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
C10700 Oxygen-Free with Ag,Tube,"Light Drawn, Light Cold Rolled",H55,40.0,224.0,99.95,0.0,0.0,0.0,0.0,0.085,0.0,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
C10700 Oxygen-Free with Ag,Tube,Nominal Grain Size 0.025 mm,OS025,34.0,224.0,99.95,0.0,0.0,0.0,0.0,0.085,0.0,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
C10700 Oxygen-Free with Ag,Tube,Nominal Grain Size 0.050 mm,OS050,32.0,224.0,99.95,0.0,0.0,0.0,0.0,0.085,0.0,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
C10700 Oxygen-Free with Ag,Wire,Hard,H04,55.0,224.0,99.95,0.0,0.0,0.0,0.0,0.085,0.0,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
C10700 Oxygen-Free with Ag,Wire,Nominal Grain Size 0.050 mm,OS050,35.0,224.0,99.95,0.0,0.0,0.0,0.0,0.085,0.0,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
C10700 Oxygen-Free with Ag,Wire,Spring,H08,66.0,224.0,99.95,0.0,0.0,0.0,0.0,0.085,0.0,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
C10800 OLFP, Products,1/2 Hard,H02,42.0,202.0,99.95,0.0,0.0,0.0,0.0085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
C10800 OLFP, Products,1/4 Hard,H01,38.0,202.0,99.95,0.0,0.0,0.0,0.0085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
C10800 OLFP, Products,1/8 Hard,H00,36.0,202.0,99.95,0.0,0.0,0.0,0.0085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
C10800 OLFP, Products,As Hot Rolled,M20,32.0,202.0,99.95,0.0,0.0,0.0,0.0085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
C10800 OLFP, Products,Hard,H04,45.0,202.0,99.95,0.0,0.0,0.0,0.0085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
C10800 OLFP, Products,Hard,H04,50.0,202.0,99.95,0.0,0.0,0.0,0.0085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
C10800 OLFP, Products,Nominal Grain Size 0.025 mm,OS025,34.0,202.0,99.95,0.0,0.0,0.0,0.0085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
C10800 OLFP, Products,Nominal Grain Size 0.050 mm,OS050,32.0,202.0,99.95,0.0,0.0,0.0,0.0085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
C10800 OLFP, Products,Spring,H08,55.0,202.0,99.95,0.0,0.0,0.0,0.0085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
C10800 OLFP,Pipe,Hard,H04,50.0,202.0,99.95,0.0,0.0,0.0,0.0085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
C10800 OLFP,Rod,Hard,H04,48.0,202.0,99.95,0.0,0.0,0.0,0.0085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
C10800 OLFP,Rod,Hard,H04,45.0,202.0,99.95,0.0,0.0,0.0,0.0085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
C10800 OLFP,Rod,Hard,H04,55.0,202.0,99.95,0.0,0.0,0.0,0.0085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
C10800 OLFP,Tube,Drawn General Purpose,H58,36.0,202.0,99.95,0.0,0.0,0.0,0.0085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
C10800 OLFP,Tube,Hard Drawn,H80,55.0,202.0,99.95,0.0,0.0,0.0,0.0085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
C10800 OLFP,Tube,"Light Drawn, Light Cold Rolled",H55,40.0,202.0,99.95,0.0,0.0,0.0,0.0085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
C10800 OLFP,Tube,Nominal Grain Size 0.025 mm,OS025,34.0,202.0,99.95,0.0,0.0,0.0,0.0085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
C10800 OLFP,Tube,Nominal Grain Size 0.050 mm,OS050,32.0,202.0,99.95,0.0,0.0,0.0,0.0085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
C10910,t Products,1/4 Hard,H01,38.0,226.0,99.95,0.0,0.0,0.0,0.0,0.0,0.0,0.005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
C10910,t Products,1/8 Hard,H00,36.0,226.0,99.95,0.0,0.0,0.0,0.0,0.0,0.0,0.005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
C10910,t Products,As Hot Rolled,M20,32.0,226.0,99.95,0.0,0.0,0.0,0.0,0.0,0.0,0.005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
C10910,t Products,As Hot Rolled,M20,34.0,226.0,99.95,0.0,0.0,0.0,0.0,0.0,0.0,0.005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
C10910,t Products,Hard,H04,50.0,226.0,99.95,0.0,0.0,0.0,0.0,0.0,0.0,0.005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
C10910,t Products,Hard,H04,45.0,226.0,99.95,0.0,0.0,0.0,0.0,0.0,0.0,0.005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
C10910,t Products,Nominal Grain Size 0.025 mm,OS025,34.0,226.0,99.95,0.0,0.0,0.0,0.0,0.0,0.0,0.005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
C10910,t Products,Nominal Grain Size 0.050 mm,OS050,32.0,226.0,99.95,0.0,0.0,0.0,0.0,0.0,0.0,0.005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
C10910,t Products,Spring,H08,55.0,226.0,99.95,0.0,0.0,0.0,0.0,0.0,0.0,0.005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
c11300-Tough Pitch with Ag (STP,Flat Products,1/2 Hard,H02,42.0,224.0,99.9,0.0,0.0,0.0,0.0,0.027000000000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
c11300-Tough Pitch with Ag (STP,Flat Products,1/4 Hard,H01,38.0,224.0,99.9,0.0,0.0,0.0,0.0,0.027000000000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
c11300-Tough Pitch with Ag (STP,Flat Products,1/8 Hard,H00,36.0,224.0,99.9,0.0,0.0,0.0,0.0,0.027000000000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
c11300-Tough Pitch with Ag (STP,Flat Products,As Hot Rolled,M20,32.0,224.0,99.9,0.0,0.0,0.0,0.0,0.027000000000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
c11300-Tough Pitch with Ag (STP,Flat Products,Hard,H04,50.0,224.0,99.9,0.0,0.0,0.0,0.0,0.027000000000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
c11300-Tough Pitch with Ag (STP,Flat Products,Nominal Grain Size 0.050 mm,OS050,34.0,224.0,99.9,0.0,0.0,0.0,0.0,0.027000000000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
c11300-Tough Pitch with Ag (STP,Flat Products,Spring,H08,55.0,224.0,99.9,0.0,0.0,0.0,0.0,0.027000000000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
c11300-Tough Pitch with Ag (STP,Rod,As Hot Rolled,M20,32.0,224.0,99.9,0.0,0.0,0.0,0.0,0.027000000000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
c11300-Tough Pitch with Ag (STP,Rod,Hard,H04,33.0,224.0,99.9,0.0,0.0,0.0,0.0,0.027000000000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
c11300-Tough Pitch with Ag (STP,Rod,Nominal Grain Size 0.050 mm,OS050,32.0,224.0,99.9,0.0,0.0,0.0,0.0,0.027000000000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
c11300-Tough Pitch with Ag (STP,Rod,Soft Anneal,O60,28.0,224.0,99.9,0.0,0.0,0.0,0.0,0.027000000000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
c11300-Tough Pitch with Ag (STP,Shapes,As Hot Extruded,M30,32.0,224.0,99.9,0.0,0.0,0.0,0.0,0.027000000000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
c11300-Tough Pitch with Ag (STP,Shapes,Hard,H04,40.0,224.0,99.9,0.0,0.0,0.0,0.0,0.027000000000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
c11300-Tough Pitch with Ag (STP,Tube,Hard Drawn,H80,35.0,224.0,99.9,0.0,0.0,0.0,0.0,0.027000000000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
c11300-Tough Pitch with Ag (STP,Wire,Hard,H04,55.0,224.0,99.9,0.0,0.0,0.0,0.0,0.027000000000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
c11300-Tough Pitch with Ag (STP,Wire,Nominal Grain Size 0.050 mm,OS050,35.0,224.0,99.9,0.0,0.0,0.0,0.0,0.027000000000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
c11300-Tough Pitch with Ag (STP,Wire,Spring,H08,66.0,224.0,99.9,0.0,0.0,0.0,0.0,0.027000000000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
c11400 Tough Pitch with Ag (STP,Flat Products,1/2 Hard,H02,42.0,224.0,99.9,0.0,0.0,0.0,0.0,0.034,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
c11400 Tough Pitch with Ag (STP,Flat Products,1/4 Hard,H01,38.0,224.0,99.9,0.0,0.0,0.0,0.0,0.034,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
c11400 Tough Pitch with Ag (STP,Flat Products,1/8 Hard,H00,36.0,224.0,99.9,0.0,0.0,0.0,0.0,0.034,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
c11400 Tough Pitch with Ag (STP,Flat Products,As Hot Rolled,M20,34.0,224.0,99.9,0.0,0.0,0.0,0.0,0.034,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
c11400 Tough Pitch with Ag (STP,Flat Products,As Hot Rolled,M20,32.0,224.0,99.9,0.0,0.0,0.0,0.0,0.034,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
c11400 Tough Pitch with Ag (STP,Flat Products,Extra Spring,H10,57.0,224.0,99.9,0.0,0.0,0.0,0.0,0.034,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
c11400 Tough Pitch with Ag (STP,Flat Products,Hard,H04,50.0,224.0,99.9,0.0,0.0,0.0,0.0,0.034,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
c11400 Tough Pitch with Ag (STP,Flat Products,Nominal Grain Size 0.025 mm,OS025,34.0,224.0,99.9,0.0,0.0,0.0,0.0,0.034,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
c11400 Tough Pitch with Ag (STP,Flat Products,Nominal Grain Size 0.050 mm,OS050,32.0,224.0,99.9,0.0,0.0,0.0,0.0,0.034,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
c11400 Tough Pitch with Ag (STP,Flat Products,Spring,H08,55.0,224.0,99.9,0.0,0.0,0.0,0.0,0.034,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
c11400 Tough Pitch with Ag (STP,Rod,As Hot Rolled,M20,32.0,224.0,99.9,0.0,0.0,0.0,0.0,0.034,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
c11400 Tough Pitch with Ag (STP,Rod,Hard,H04,55.0,224.0,99.9,0.0,0.0,0.0,0.0,0.034,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
c11400 Tough Pitch with Ag (STP,Rod,Hard,H04,48.0,224.0,99.9,0.0,0.0,0.0,0.0,0.034,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
c11400 Tough Pitch with Ag (STP,Rod,Hard,H04,45.0,224.0,99.9,0.0,0.0,0.0,0.0,0.034,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
c11400 Tough Pitch with Ag (STP,Rod,Nominal Grain Size 0.050 mm,OS050,32.0,224.0,99.9,0.0,0.0,0.0,0.0,0.034,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
c11400 Tough Pitch with Ag (STP,Shapes,As Hot Extruded,M30,32.0,224.0,99.9,0.0,0.0,0.0,0.0,0.034,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
c11400 Tough Pitch with Ag (STP,Shapes,As Hot Rolled,M20,32.0,224.0,99.9,0.0,0.0,0.0,0.0,0.034,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
c11400 Tough Pitch with Ag (STP,Shapes,Hard,H04,40.0,224.0,99.9,0.0,0.0,0.0,0.0,0.034,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
c11400 Tough Pitch with Ag (STP,Shapes,Nominal Grain Size 0.050 mm,OS050,32.0,224.0,99.9,0.0,0.0,0.0,0.0,0.034,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
c11400 Tough Pitch with Ag (STP,Wire,Hard,H04,55.0,224.0,99.9,0.0,0.0,0.0,0.0,0.034,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
c11400 Tough Pitch with Ag (STP,Wire,Nominal Grain Size 0.050 mm,OS050,35.0,224.0,99.9,0.0,0.0,0.0,0.0,0.034,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
c11400 Tough Pitch with Ag (STP,Wire,Spring,H08,66.0,224.0,99.9,0.0,0.0,0.0,0.0,0.034,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
C11500 Tough Pitch with Ag,t Products,1/2 Hard,H02,42.0,224.0,99.9,0.0,0.0,0.0,0.0,0.054000000000000006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
C11500 Tough Pitch with Ag,t Products,1/4 Hard,H01,38.0,224.0,99.9,0.0,0.0,0.0,0.0,0.054000000000000006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
C11500 Tough Pitch with Ag,t Products,1/8 Hard,H00,36.0,224.0,99.9,0.0,0.0,0.0,0.0,0.054000000000000006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
C11500 Tough Pitch with Ag,t Products,As Hot Rolled,M20,34.0,224.0,99.9,0.0,0.0,0.0,0.0,0.054000000000000006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
C11500 Tough Pitch with Ag,t Products,Extra Spring,H10,57.0,224.0,99.9,0.0,0.0,0.0,0.0,0.054000000000000006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
C11500 Tough Pitch with Ag,t Products,Hard,H04,50.0,224.0,99.9,0.0,0.0,0.0,0.0,0.054000000000000006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
C11500 Tough Pitch with Ag,t Products,Hard,H04,45.0,224.0,99.9,0.0,0.0,0.0,0.0,0.054000000000000006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
C11500 Tough Pitch with Ag,t Products,Nominal Grain Size 0.025 mm,OS025,34.0,224.0,99.9,0.0,0.0,0.0,0.0,0.054000000000000006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
C11500 Tough Pitch with Ag,t Products,Nominal Grain Size 0.050 mm,OS050,32.0,224.0,99.9,0.0,0.0,0.0,0.0,0.054000000000000006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
C11500 Tough Pitch with Ag,t Products,Spring,H08,55.0,224.0,99.9,0.0,0.0,0.0,0.0,0.054000000000000006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
C11500 Tough Pitch with Ag,Rod,As Hot Rolled,M20,32.0,224.0,99.9,0.0,0.0,0.0,0.0,0.054000000000000006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
C11500 Tough Pitch with Ag,Rod,Hard,H04,45.0,224.0,99.9,0.0,0.0,0.0,0.0,0.054000000000000006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
C11500 Tough Pitch with Ag,Rod,Hard,H04,48.0,224.0,99.9,0.0,0.0,0.0,0.0,0.054000000000000006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
C11500 Tough Pitch with Ag,Rod,Nominal Grain Size 0.050 mm,OS050,32.0,224.0,99.9,0.0,0.0,0.0,0.0,0.054000000000000006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
C11500 Tough Pitch with Ag,Shapes,As Hot Extruded,M30,32.0,224.0,99.9,0.0,0.0,0.0,0.0,0.054000000000000006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
C11500 Tough Pitch with Ag,Shapes,As Hot Rolled,M20,32.0,224.0,99.9,0.0,0.0,0.0,0.0,0.054000000000000006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
C11500 Tough Pitch with Ag,Shapes,Hard,H04,40.0,224.0,99.9,0.0,0.0,0.0,0.0,0.054000000000000006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
